method,backbone,n_way,k_shot,path,episode,test_acc,timestamp
siamese,tf_efficientnetv2_s.in21k,7,5,/home/soumik/soumik/misc/output/checkpoints/siamese_tf_efficientnetv2_s.in21k_7way_5shot_latest.pt,649,-inf,2026-08-01T11:08:20.748611+00:00
siamese,tf_efficientnetv2_s.in21k,7,5,/home/soumik/soumik/misc/output/checkpoints/siamese_tf_efficientnetv2_s.in21k_7way_5shot_latest.pt,699,-inf,2026-08-01T11:21:26.655717+00:00
siamese,tf_efficientnetv2_s.in21k,7,5,/home/soumik/soumik/misc/output/checkpoints/siamese_tf_efficientnetv2_s.in21k_7way_5shot_latest.pt,749,-inf,2026-08-01T11:33:21.398049+00:00
siamese,tf_efficientnetv2_s.in21k,7,5,/home/soumik/soumik/misc/output/checkpoints/siamese_tf_efficientnetv2_s.in21k_7way_5shot_latest.pt,799,-inf,2026-08-01T11:46:10.027940+00:00
siamese,tf_efficientnetv2_s.in21k,7,5,/home/soumik/soumik/misc/output/checkpoints/siamese_tf_efficientnetv2_s.in21k_7way_5shot_latest.pt,849,-inf,2026-08-01T11:58:54.580444+00:00
siamese,tf_efficientnetv2_s.in21k,7,5,/home/soumik/soumik/misc/output/checkpoints/siamese_tf_efficientnetv2_s.in21k_7way_5shot_latest.pt,899,-inf,2026-08-01T12:11:45.857853+00:00
siamese,tf_efficientnetv2_s.in21k,7,5,/home/soumik/soumik/misc/output/checkpoints/siamese_tf_efficientnetv2_s.in21k_7way_5shot_latest.pt,949,-inf,2026-08-01T12:24:29.249011+00:00
siamese,tf_efficientnetv2_s.in21k,7,5,/home/soumik/soumik/misc/output/checkpoints/siamese_tf_efficientnetv2_s.in21k_7way_5shot_latest.pt,999,-inf,2026-08-01T12:37:48.079231+00:00
siamese,tf_efficientnetv2_s.in21k,7,5,/home/soumik/soumik/misc/output/checkpoints/siamese_tf_efficientnetv2_s.in21k_7way_5shot_best.pt,999,95.77142956852913,2026-08-01T12:48:04.020410+00:00
siamese,tf_efficientnetv2_s.in21k,7,5,/home/soumik/soumik/misc/output/checkpoints/siamese_tf_efficientnetv2_s.in21k_7way_5shot_latest.pt,999,95.77142956852913,2026-08-01T12:48:05.099122+00:00
siamese,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/siamese_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,49,-inf,2026-08-01T13:00:46.747031+00:00
siamese,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/siamese_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,99,-inf,2026-08-01T13:13:31.027271+00:00
siamese,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/siamese_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,149,-inf,2026-08-01T13:26:33.205402+00:00
siamese,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/siamese_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,199,-inf,2026-08-01T13:39:06.509989+00:00
siamese,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/siamese_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,249,-inf,2026-08-01T13:51:27.584140+00:00
siamese,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/siamese_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,299,-inf,2026-08-01T14:04:31.475611+00:00
siamese,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/siamese_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,349,-inf,2026-08-01T14:17:37.472380+00:00
siamese,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/siamese_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,399,-inf,2026-08-01T14:30:13.747569+00:00
siamese,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/siamese_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,449,-inf,2026-08-01T14:43:35.039133+00:00
siamese,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/siamese_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,499,-inf,2026-08-01T14:56:11.227226+00:00
siamese,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/siamese_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,549,-inf,2026-08-01T15:09:21.797051+00:00
siamese,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/siamese_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,599,-inf,2026-08-01T15:22:08.394655+00:00
siamese,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/siamese_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,649,-inf,2026-08-01T15:33:55.938760+00:00
siamese,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/siamese_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,699,-inf,2026-08-01T15:45:59.347430+00:00
siamese,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/siamese_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,749,-inf,2026-08-01T15:58:44.389304+00:00
siamese,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/siamese_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,799,-inf,2026-08-01T16:11:59.969088+00:00
siamese,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/siamese_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,849,-inf,2026-08-01T16:24:23.119618+00:00
siamese,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/siamese_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,899,-inf,2026-08-01T16:35:45.467972+00:00
siamese,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/siamese_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,949,-inf,2026-08-01T16:48:29.512117+00:00
siamese,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/siamese_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,999,-inf,2026-08-01T17:01:13.168177+00:00
siamese,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/siamese_tf_efficientnetv2_s.in21k_7way_10shot_best.pt,999,97.17857232689857,2026-08-01T17:11:48.154777+00:00
siamese,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/siamese_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,999,97.17857232689857,2026-08-01T17:11:49.344911+00:00
siamese,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_1shot_latest.pt,49,-inf,2026-08-01T17:23:43.427727+00:00
siamese,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_1shot_latest.pt,99,-inf,2026-08-01T17:36:07.178859+00:00
siamese,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_1shot_latest.pt,149,-inf,2026-08-01T17:48:22.171401+00:00
siamese,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_1shot_latest.pt,199,-inf,2026-08-01T17:58:58.701915+00:00
siamese,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_1shot_latest.pt,249,-inf,2026-08-01T18:10:43.013714+00:00
siamese,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_1shot_latest.pt,299,-inf,2026-08-01T18:22:56.835976+00:00
siamese,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_1shot_latest.pt,349,-inf,2026-08-01T18:34:44.824976+00:00
siamese,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_1shot_latest.pt,399,-inf,2026-08-01T18:46:28.187663+00:00
siamese,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_1shot_latest.pt,449,-inf,2026-08-01T18:58:29.247519+00:00
siamese,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_1shot_latest.pt,499,-inf,2026-08-01T19:11:50.885112+00:00
siamese,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_1shot_latest.pt,549,-inf,2026-08-01T19:23:54.719683+00:00
siamese,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_1shot_latest.pt,599,-inf,2026-08-01T19:36:13.030284+00:00
siamese,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_1shot_latest.pt,649,-inf,2026-08-01T19:49:24.890293+00:00
siamese,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_1shot_latest.pt,699,-inf,2026-08-01T20:01:16.531577+00:00
siamese,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_1shot_latest.pt,749,-inf,2026-08-01T20:13:55.238665+00:00
siamese,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_1shot_latest.pt,799,-inf,2026-08-01T20:25:30.975566+00:00
siamese,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_1shot_latest.pt,849,-inf,2026-08-01T20:38:00.082230+00:00
siamese,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_1shot_latest.pt,899,-inf,2026-08-01T20:51:23.302254+00:00
siamese,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_1shot_latest.pt,949,-inf,2026-08-01T21:03:14.652526+00:00
siamese,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_1shot_latest.pt,999,-inf,2026-08-01T21:16:44.683921+00:00
siamese,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_1shot_best.pt,999,93.00999769568443,2026-08-01T21:26:27.442918+00:00
siamese,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_1shot_latest.pt,999,93.00999769568443,2026-08-01T21:26:31.076715+00:00
siamese,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_5shot_latest.pt,49,-inf,2026-08-01T21:38:46.869452+00:00
siamese,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_5shot_latest.pt,99,-inf,2026-08-01T21:50:43.626676+00:00
siamese,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_5shot_latest.pt,149,-inf,2026-08-01T22:03:53.120595+00:00
siamese,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_5shot_latest.pt,199,-inf,2026-08-01T22:16:24.979155+00:00
siamese,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_5shot_latest.pt,249,-inf,2026-08-01T22:28:49.244380+00:00
siamese,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_5shot_latest.pt,299,-inf,2026-08-01T22:39:57.928049+00:00
siamese,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_5shot_latest.pt,349,-inf,2026-08-01T22:51:45.020821+00:00
siamese,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_5shot_latest.pt,399,-inf,2026-08-01T23:05:23.963537+00:00
siamese,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_5shot_latest.pt,449,-inf,2026-08-01T23:19:27.059036+00:00
siamese,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_5shot_latest.pt,499,-inf,2026-08-01T23:31:47.131243+00:00
siamese,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_5shot_latest.pt,549,-inf,2026-08-01T23:46:04.426202+00:00
siamese,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_5shot_latest.pt,599,-inf,2026-08-02T00:00:11.931906+00:00
siamese,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_5shot_latest.pt,649,-inf,2026-08-02T00:13:54.452993+00:00
siamese,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_5shot_latest.pt,699,-inf,2026-08-02T00:27:09.159607+00:00
siamese,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_5shot_latest.pt,749,-inf,2026-08-02T00:41:48.106067+00:00
siamese,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_5shot_latest.pt,799,-inf,2026-08-02T00:56:02.480197+00:00
siamese,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_5shot_latest.pt,849,-inf,2026-08-02T01:08:50.326649+00:00
siamese,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_5shot_latest.pt,899,-inf,2026-08-02T01:21:12.046442+00:00
siamese,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_5shot_latest.pt,949,-inf,2026-08-02T01:34:15.215592+00:00
siamese,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_5shot_latest.pt,999,-inf,2026-08-02T01:47:19.756383+00:00
siamese,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_5shot_best.pt,999,97.88999873399734,2026-08-02T01:56:52.416223+00:00
siamese,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_5shot_latest.pt,999,97.88999873399734,2026-08-02T01:56:56.486576+00:00
siamese,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_10shot_latest.pt,49,-inf,2026-08-02T02:09:46.394831+00:00
siamese,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_10shot_latest.pt,99,-inf,2026-08-02T02:23:30.926028+00:00
siamese,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_10shot_latest.pt,149,-inf,2026-08-02T02:36:08.602944+00:00
siamese,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_10shot_latest.pt,199,-inf,2026-08-02T02:48:20.090447+00:00
siamese,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_10shot_latest.pt,249,-inf,2026-08-02T03:01:20.050338+00:00
siamese,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_10shot_latest.pt,299,-inf,2026-08-02T03:13:54.030008+00:00
siamese,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_10shot_latest.pt,349,-inf,2026-08-02T03:26:34.990542+00:00
siamese,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_10shot_latest.pt,399,-inf,2026-08-02T03:38:55.841521+00:00
siamese,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_10shot_latest.pt,449,-inf,2026-08-02T03:51:15.776659+00:00
siamese,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_10shot_latest.pt,499,-inf,2026-08-02T04:04:13.386401+00:00
siamese,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_10shot_latest.pt,549,-inf,2026-08-02T04:16:43.632264+00:00
siamese,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_10shot_latest.pt,599,-inf,2026-08-02T04:30:39.620288+00:00
siamese,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_10shot_latest.pt,649,-inf,2026-08-02T04:44:08.314313+00:00
siamese,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_10shot_latest.pt,699,-inf,2026-08-02T04:56:30.796389+00:00
siamese,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_10shot_latest.pt,749,-inf,2026-08-02T05:09:01.672555+00:00
siamese,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_10shot_latest.pt,799,-inf,2026-08-02T05:22:17.609849+00:00
siamese,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_10shot_latest.pt,849,-inf,2026-08-02T05:35:09.600959+00:00
siamese,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_10shot_latest.pt,899,-inf,2026-08-02T05:47:06.516720+00:00
siamese,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_10shot_latest.pt,949,-inf,2026-08-02T06:01:51.971094+00:00
siamese,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_10shot_latest.pt,999,-inf,2026-08-02T06:14:20.536554+00:00
siamese,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_10shot_best.pt,999,98.09999832510948,2026-08-02T06:24:07.889815+00:00
siamese,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_5way_10shot_latest.pt,999,98.09999832510948,2026-08-02T06:24:11.959418+00:00
siamese,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_1shot_latest.pt,49,-inf,2026-08-02T06:36:19.599827+00:00
siamese,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_1shot_latest.pt,99,-inf,2026-08-02T06:48:52.208589+00:00
siamese,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_1shot_latest.pt,149,-inf,2026-08-02T07:02:11.032005+00:00
siamese,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_1shot_latest.pt,199,-inf,2026-08-02T07:14:30.401378+00:00
siamese,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_1shot_latest.pt,249,-inf,2026-08-02T07:26:09.049796+00:00
siamese,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_1shot_latest.pt,299,-inf,2026-08-02T07:39:07.681818+00:00
siamese,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_1shot_latest.pt,349,-inf,2026-08-02T07:51:25.438403+00:00
siamese,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_1shot_latest.pt,399,-inf,2026-08-02T08:04:39.622078+00:00
siamese,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_1shot_latest.pt,449,-inf,2026-08-02T08:16:50.913917+00:00
siamese,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_1shot_latest.pt,499,-inf,2026-08-02T08:28:59.262135+00:00
siamese,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_1shot_latest.pt,549,-inf,2026-08-02T08:41:40.856491+00:00
siamese,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_1shot_latest.pt,599,-inf,2026-08-02T08:54:50.206231+00:00
siamese,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_1shot_latest.pt,649,-inf,2026-08-02T09:06:44.714053+00:00
siamese,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_1shot_latest.pt,699,-inf,2026-08-02T09:19:27.163508+00:00
siamese,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_1shot_latest.pt,749,-inf,2026-08-02T09:32:33.535783+00:00
siamese,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_1shot_latest.pt,799,-inf,2026-08-02T09:46:11.182931+00:00
siamese,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_1shot_latest.pt,849,-inf,2026-08-02T09:58:33.824536+00:00
siamese,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_1shot_latest.pt,899,-inf,2026-08-02T10:11:12.740377+00:00
siamese,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_1shot_latest.pt,949,-inf,2026-08-02T10:24:13.462513+00:00
siamese,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_1shot_latest.pt,999,-inf,2026-08-02T10:37:04.863824+00:00
siamese,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_1shot_best.pt,999,93.67857238650322,2026-08-02T10:46:58.958843+00:00
siamese,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_1shot_latest.pt,999,93.67857238650322,2026-08-02T10:47:03.411282+00:00
siamese,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_5shot_latest.pt,49,-inf,2026-08-02T10:59:15.655786+00:00
siamese,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_5shot_latest.pt,99,-inf,2026-08-02T11:12:15.635448+00:00
siamese,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_5shot_latest.pt,149,-inf,2026-08-02T11:25:17.594885+00:00
siamese,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_5shot_latest.pt,199,-inf,2026-08-02T11:37:58.431787+00:00
siamese,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_5shot_latest.pt,249,-inf,2026-08-02T11:50:02.237241+00:00
siamese,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_5shot_latest.pt,299,-inf,2026-08-02T12:02:21.008853+00:00
siamese,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_5shot_latest.pt,349,-inf,2026-08-02T12:15:38.952197+00:00
siamese,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_5shot_latest.pt,399,-inf,2026-08-02T12:29:02.325981+00:00
siamese,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_5shot_latest.pt,449,-inf,2026-08-02T12:41:49.528069+00:00
siamese,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_5shot_latest.pt,499,-inf,2026-08-02T12:53:51.084852+00:00
siamese,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_5shot_latest.pt,549,-inf,2026-08-02T13:07:11.247943+00:00
siamese,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_5shot_latest.pt,599,-inf,2026-08-02T13:19:54.667370+00:00
siamese,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_5shot_latest.pt,649,-inf,2026-08-02T13:33:39.831871+00:00
siamese,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_5shot_latest.pt,699,-inf,2026-08-02T13:46:27.761045+00:00
siamese,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_5shot_latest.pt,749,-inf,2026-08-02T13:59:53.948969+00:00
siamese,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_5shot_latest.pt,799,-inf,2026-08-02T14:11:57.967225+00:00
siamese,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_5shot_latest.pt,849,-inf,2026-08-02T14:24:55.229219+00:00
siamese,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_5shot_latest.pt,899,-inf,2026-08-02T14:39:41.487462+00:00
siamese,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_5shot_latest.pt,949,-inf,2026-08-02T14:53:19.274956+00:00
siamese,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_5shot_latest.pt,999,-inf,2026-08-02T15:06:27.070572+00:00
siamese,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_5shot_best.pt,999,95.55714392662048,2026-08-02T15:16:31.240726+00:00
siamese,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_5shot_latest.pt,999,95.55714392662048,2026-08-02T15:16:34.025462+00:00
siamese,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_10shot_latest.pt,49,-inf,2026-08-02T15:34:58.539292+00:00
siamese,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/siamese_wide_resnet50_2_7way_10shot_latest.pt,99,-inf,2026-08-02T17:23:59.205189+00:00
